t,src,ideal_pos,cheap_pos,ideal_vel,cheap_vel
0.0470,state,0.370414,0.341323,0.066817,0.015141
0.0472,state,0.360234,0.341441,0.031582,0.015600
0.0474,state,0.386963,0.366570,-0.138030,-0.009322
0.0555,desired,0.341110,0.341110,-0.111111,-0.111111
0.0557,state,0.381732,0.358214,0.058901,-0.178590
0.0650,state,0.372689,0.345018,-0.019383,-0.222638
0.0750,state,0.370414,0.341323,0.066817,0.015141
0.0850,state,0.360234,0.341441,0.031582,0.015600
0.0854,desired,0.337775,0.337775,-0.111111,-0.111111
0.0863,state,0.353801,0.336758,-0.144387,-0.227449
0.0872,state,0.348571,0.318764,0.052525,-0.220627
0.0950,state,0.372689,0.345018,-0.019383,-0.222638
0.1056,desired,0.335548,0.335548,-0.111111,-0.111111
0.1058,state,0.370414,0.341323,0.066817,0.015141
0.1150,state,0.360234,0.341441,0.031582,0.015600
0.1250,state,0.353801,0.336758,-0.144387,-0.227449
0.1357,desired,0.332218,0.332218,-0.111111,-0.111111
0.1360,state,0.348571,0.318764,0.052525,-0.220627
0.1450,state,0.372689,0.345018,-0.019383,-0.222638
0.1550,state,0.370414,0.341323,0.066817,0.015141
0.1654,desired,0.328887,0.328887,-0.111111,-0.111111
0.1657,state,0.360234,0.341441,0.031582,0.015600
0.1751,state,0.353801,0.336758,-0.144387,-0.227449
0.1852,state,0.348571,0.318764,0.052525,-0.220627
0.1874,state,0.339528,0.316914,-0.025777,0.014433
0.1957,desired,0.325551,0.325551,-0.111111,-0.111111
0.1960,state,0.370414,0.341323,0.066817,0.015141
0.2050,state,0.360234,0.341441,0.031582,0.015600
0.2150,state,0.353801,0.336758,-0.144387,-0.227449
0.2256,desired,0.322218,0.322218,-0.111111,-0.111111
0.2259,state,0.348571,0.318764,0.052525,-0.220627
0.2351,state,0.339528,0.316914,-0.025777,0.014433
0.2451,state,0.370414,0.341323,0.066817,0.015141
0.2550,state,0.360234,0.341441,0.031582,0.015600
0.2555,desired,0.318888,0.318888,-0.111111,-0.111111
0.2651,state,0.353801,0.336758,-0.144387,-0.227449
0.2750,state,0.348571,0.318764,0.052525,-0.220627
0.2856,desired,0.315554,0.315554,-0.111111,-0.111111
0.2860,state,0.339528,0.316914,-0.025777,0.014433
0.2875,state,0.337252,0.317030,0.060413,0.014610
0.2882,state,0.327072,0.302099,0.025156,-0.262168
0.2950,state,0.353801,0.336758,-0.144387,-0.227449
0.3050,state,0.348571,0.318764,0.052525,-0.220627
0.3154,desired,0.312221,0.312221,-0.111111,-0.111111
0.3156,state,0.339528,0.316914,-0.025777,0.014433
0.3250,state,0.337252,0.317030,0.060413,0.014610
0.3356,desired,0.309996,0.309996,-0.111111,-0.111111
0.3360,state,0.327072,0.302099,0.025156,-0.262168
0.3450,state,0.353801,0.336758,-0.144387,-0.227449
0.3550,state,0.348571,0.318764,0.052525,-0.220627
0.3656,desired,0.306663,0.306663,-0.111111,-0.111111
0.3660,state,0.339528,0.316914,-0.025777,0.014433
0.3751,state,0.337252,0.317030,0.060413,0.014610
0.3857,desired,0.304440,0.304440,-0.111111,-0.111111
0.3860,state,0.327072,0.302099,0.025156,-0.262168
0.3887,state,0.320640,0.296959,-0.150786,0.012152
0.3896,state,0.315412,0.297104,0.046077,0.014356
0.3950,state,0.339528,0.316914,-0.025777,0.014433
0.4051,state,0.337252,0.317030,0.060413,0.014610
0.4156,desired,0.301107,0.301107,-0.111111,-0.111111
0.4159,state,0.327072,0.302099,0.025156,-0.262168
0.4251,state,0.320640,0.296959,-0.150786,0.012152
0.4350,state,0.315412,0.297104,0.046077,0.014356
0.4454,desired,0.297776,0.297776,-0.111111,-0.111111
0.4456,state,0.339528,0.316914,-0.025777,0.014433
0.4550,state,0.337252,0.317030,0.060413,0.014610
0.4656,desired,0.295551,0.295551,-0.111111,-0.111111
0.4660,state,0.327072,0.302099,0.025156,-0.262168
0.4750,state,0.320640,0.296959,-0.150786,0.012152
0.4851,state,0.315412,0.297104,0.046077,0.014356
0.4869,state,0.306367,0.286133,-0.032255,-0.310724
0.4954,desired,0.292221,0.292221,-0.111111,-0.111111
0.4956,state,0.337252,0.317030,0.060413,0.014610
0.5051,state,0.327072,0.302099,0.025156,-0.262168
0.5150,state,0.320640,0.296959,-0.150786,0.012152
0.5255,desired,0.288887,0.288887,-0.111111,-0.111111
0.5257,state,0.315412,0.297104,0.046077,0.014356
0.5352,state,0.306367,0.286133,-0.032255,-0.310724
0.5450,state,0.337252,0.317030,0.060413,0.014610
0.5554,desired,0.285554,0.285554,-0.111111,-0.111111
0.5557,state,0.327072,0.302099,0.025156,-0.262168
0.5652,state,0.320640,0.296959,-0.150786,0.012152
0.5757,desired,0.283330,0.283330,-0.111111,-0.111111
0.5760,state,0.315412,0.297104,0.046077,0.014356
0.5852,state,0.306367,0.286133,-0.032255,-0.310724
0.5874,state,0.304092,0.274278,0.053931,-0.042242
0.5890,state,0.293915,0.274366,0.018672,0.014011
0.5956,desired,0.281107,0.281107,-0.111111,-0.111111
0.5960,state,0.320640,0.296959,-0.150786,0.012152
0.6051,state,0.315412,0.297104,0.046077,0.014356
0.6150,state,0.306367,0.286133,-0.032255,-0.310724
0.6250,state,0.304092,0.274278,0.053931,-0.042242
0.6257,desired,0.277776,0.277776,-0.111111,-0.111111
0.6351,state,0.293915,0.274366,0.018672,0.014011
0.6450,state,0.320640,0.296959,-0.150786,0.012152
0.6550,state,0.315412,0.297104,0.046077,0.014356
0.6557,desired,0.274443,0.274443,-0.111111,-0.111111
0.6651,state,0.306367,0.286133,-0.032255,-0.310724
0.6750,state,0.304092,0.274278,0.053931,-0.042242
0.6851,state,0.293915,0.274366,0.018672,0.014011
0.6861,desired,0.271108,0.271108,-0.111111,-0.111111
0.6873,state,0.287481,0.270232,-0.157362,-0.204521
0.6887,state,0.282252,0.253791,0.039548,-0.200673
0.6952,state,0.306367,0.286133,-0.032255,-0.310724
0.7050,state,0.304092,0.274278,0.053931,-0.042242
0.7150,state,0.293915,0.274366,0.018672,0.014011
0.7156,desired,0.267776,0.267776,-0.111111,-0.111111
0.7251,state,0.287481,0.270232,-0.157362,-0.204521
0.7350,state,0.282252,0.253791,0.039548,-0.200673
0.7456,desired,0.264440,0.264440,-0.111111,-0.111111
0.7459,state,0.306367,0.286133,-0.032255,-0.310724
0.7550,state,0.304092,0.274278,0.053931,-0.042242
0.7651,state,0.293915,0.274366,0.018672,0.014011
0.7750,state,0.287481,0.270232,-0.157362,-0.204521
0.7756,desired,0.261109,0.261109,-0.111111,-0.111111
0.7851,state,0.282252,0.253791,0.039548,-0.200673
0.7880,state,0.273211,0.253040,-0.038755,0.013385
0.7957,desired,0.258886,0.258886,-0.111111,-0.111111
0.7961,state,0.304092,0.274278,0.053931,-0.042242
0.8051,state,0.293915,0.274366,0.018672,0.014011
0.8150,state,0.287481,0.270232,-0.157362,-0.204521
0.8250,state,0.282252,0.253791,0.039548,-0.200673
0.8256,desired,0.255554,0.255554,-0.111111,-0.111111
0.8351,state,0.273211,0.253040,-0.038755,0.013385
0.8450,state,0.304092,0.274278,0.053931,-0.042242
0.8551,state,0.293915,0.274366,0.018672,0.014011
0.8559,desired,0.252218,0.252218,-0.111111,-0.111111
0.8650,state,0.287481,0.270232,-0.157362,-0.204521
0.8751,state,0.282252,0.253791,0.039548,-0.200673
0.8854,desired,0.248887,0.248887,-0.111111,-0.111111
0.8857,state,0.273211,0.253040,-0.038755,0.013385
0.8869,state,0.270937,0.253234,0.047387,0.013305
0.8872,state,0.260758,0.236317,0.012106,-0.287648
0.8951,state,0.287481,0.270232,-0.157362,-0.204521
0.9051,state,0.282252,0.253791,0.039548,-0.200673
0.9155,desired,0.245552,0.245552,-0.111111,-0.111111
0.9157,state,0.273211,0.253040,-0.038755,0.013385
0.9250,state,0.270937,0.253234,0.047387,0.013305
0.9351,state,0.260758,0.236317,0.012106,-0.287648
0.9457,desired,0.242218,0.242218,-0.111111,-0.111111
0.9460,state,0.287481,0.270232,-0.157362,-0.204521
0.9550,state,0.282252,0.253791,0.039548,-0.200673
0.9650,state,0.273211,0.253040,-0.038755,0.013385
0.9753,desired,0.238886,0.238886,-0.111111,-0.111111
0.9755,state,0.270937,0.253234,0.047387,0.013305
0.9850,state,0.260758,0.236317,0.012106,-0.287648
0.9861,state,0.254326,0.231273,-0.163919,0.011010
0.9868,state,0.249097,0.231480,0.032963,0.012698
0.9950,state,0.273211,0.253040,-0.038755,0.013385
1.0054,desired,0.235555,0.235555,-0.111111,-0.111111
1.0055,state,0.270937,0.253234,0.047387,0.013305
1.0150,state,0.260758,0.236317,0.012106,-0.287648
1.0250,state,0.254326,0.231273,-0.163919,0.011010
1.0354,desired,0.232221,0.232221,-0.111111,-0.111111
1.0357,state,0.249097,0.231480,0.032963,0.012698
1.0450,state,0.273211,0.253040,-0.038755,0.013385
1.0550,state,0.270937,0.253234,0.047387,0.013305
1.0655,desired,0.228887,0.228887,-0.111111,-0.111111
1.0657,state,0.260758,0.236317,0.012106,-0.287648
1.0750,state,0.254326,0.231273,-0.163919,0.011010
1.0851,state,0.249097,0.231480,0.032963,0.012698
1.0866,state,0.240055,0.220639,-0.045364,-0.309838
1.0955,desired,0.225550,0.225550,-0.111111,-0.111111
1.0958,state,0.270937,0.253234,0.047387,0.013305
1.1050,state,0.260758,0.236317,0.012106,-0.287648
1.1150,state,0.254326,0.231273,-0.163919,0.011010
1.1250,state,0.249097,0.231480,0.032963,0.012698
1.1256,desired,0.222221,0.222221,-0.111111,-0.111111
1.1351,state,0.240055,0.220639,-0.045364,-0.309838
1.1450,state,0.270937,0.253234,0.047387,0.013305
1.1554,desired,0.218887,0.218887,-0.111111,-0.111111
1.1556,state,0.260758,0.236317,0.012106,-0.287648
1.1652,state,0.254326,0.231273,-0.163919,0.011010
1.1750,state,0.249097,0.231480,0.032963,0.012698
1.1857,desired,0.215549,0.215549,-0.111111,-0.111111
1.1860,state,0.240055,0.220639,-0.045364,-0.309838
1.1866,state,0.237780,0.210069,0.040778,0.001227
1.1879,state,0.227604,0.210247,0.005491,0.011733
1.1952,state,0.254326,0.231273,-0.163919,0.011010
1.2051,state,0.249097,0.231480,0.032963,0.012698
1.2157,desired,0.212217,0.212217,-0.111111,-0.111111
1.2160,state,0.240055,0.220639,-0.045364,-0.309838
1.2250,state,0.237780,0.210069,0.040778,0.001227
1.2352,state,0.227604,0.210247,0.005491,0.011733
1.2450,state,0.254326,0.231273,-0.163919,0.011010
1.2457,desired,0.208887,0.208887,-0.111111,-0.111111
1.2551,state,0.249097,0.231480,0.032963,0.012698
1.2657,desired,0.206662,0.206662,-0.111111,-0.111111
1.2660,state,0.240055,0.220639,-0.045364,-0.309838
1.2752,state,0.237780,0.210069,0.040778,0.001227
1.2851,state,0.227604,0.210247,0.005491,0.011733
1.2951,state,0.254326,0.231273,-0.163919,0.011010
1.2960,desired,0.203328,0.203328,-0.111111,-0.111111
1.2967,state,0.221172,0.205751,-0.170521,-0.226001
1.2984,state,0.215944,0.188929,0.026324,-0.198632
1.3052,state,0.237780,0.210069,0.040778,0.001227
1.3150,state,0.227604,0.210247,0.005491,0.011733
1.3261,desired,0.199998,0.199998,-0.111111,-0.111111
1.3265,state,0.254326,0.231273,-0.163919,0.011010
1.3353,state,0.221172,0.205751,-0.170521,-0.226001
1.3451,state,0.215944,0.188929,0.026324,-0.198632
1.3561,desired,0.196662,0.196662,-0.111111,-0.111111
1.3567,state,0.237780,0.210069,0.040778,0.001227
1.3651,state,0.227604,0.210247,0.005491,0.011733
1.3752,state,0.254326,0.231273,-0.163919,0.011010
1.3851,state,0.221172,0.205751,-0.170521,-0.226001
1.3859,desired,0.193331,0.193331,-0.111111,-0.111111
1.3951,state,0.215944,0.188929,0.026324,-0.198632
1.3978,state,0.209526,0.188788,-0.192195,0.010996
1.3987,state,0.203829,0.188988,0.022286,0.010832
1.4052,state,0.254326,0.231273,-0.163919,0.011010
1.4066,desired,0.191106,0.191106,-0.111111,-0.111111
1.4151,state,0.221172,0.205751,-0.170521,-0.226001
1.4252,state,0.215944,0.188929,0.026324,-0.198632
1.4266,desired,0.188883,0.188883,-0.111111,-0.111111
1.4350,state,0.209526,0.188788,-0.192195,0.010996
1.4453,state,0.203829,0.188988,0.022286,0.010832
1.4552,state,0.254326,0.231273,-0.163919,0.011010
1.4564,desired,0.185552,0.185552,-0.111111,-0.111111
1.4651,state,0.221172,0.205751,-0.170521,-0.226001
1.4752,state,0.215944,0.188929,0.026324,-0.198632
1.4861,desired,0.182219,0.182219,-0.111111,-0.111111
1.4866,state,0.209526,0.188788,-0.192195,0.010996
1.4953,state,0.203829,0.188988,0.022286,0.010832
1.4990,state,0.194749,0.176854,-0.054594,-0.342647
1.5051,state,0.221172,0.205751,-0.170521,-0.226001
1.5161,desired,0.178885,0.178885,-0.111111,-0.111111
1.5166,state,0.215944,0.188929,0.026324,-0.198632
1.5252,state,0.209526,0.188788,-0.192195,0.010996
1.5352,state,0.203829,0.188988,0.022286,0.010832
1.5367,desired,0.176662,0.176662,-0.111111,-0.111111
1.5451,state,0.194749,0.176854,-0.054594,-0.342647
1.5551,state,0.221172,0.205751,-0.170521,-0.226001
1.5661,desired,0.173328,0.173328,-0.111111,-0.111111
1.5666,state,0.215944,0.188929,0.026324,-0.198632
1.5750,state,0.209526,0.188788,-0.192195,0.010996
1.5852,state,0.203829,0.188988,0.022286,0.010832
1.5950,state,0.194749,0.176854,-0.054594,-0.342647
1.5959,desired,0.169998,0.169998,-0.111111,-0.111111
1.5975,state,0.192472,0.165817,0.031653,-0.000891
1.5978,state,0.182293,0.166008,-0.003649,0.010185
1.6051,state,0.209526,0.188788,-0.192195,0.010996
1.6156,desired,0.167773,0.167773,-0.111111,-0.111111
1.6160,state,0.203829,0.188988,0.022286,0.010832
1.6251,state,0.194749,0.176854,-0.054594,-0.342647
1.6352,state,0.192472,0.165817,0.031653,-0.000891
1.6456,desired,0.164440,0.164440,-0.111111,-0.111111
1.6459,state,0.182293,0.166008,-0.003649,0.010185
1.6551,state,0.209526,0.188788,-0.192195,0.010996
1.6650,state,0.203829,0.188988,0.022286,0.010832
1.6756,desired,0.161107,0.161107,-0.111111,-0.111111
1.6759,state,0.194749,0.176854,-0.054594,-0.342647
1.6851,state,0.192472,0.165817,0.031653,-0.000891
1.6951,state,0.182293,0.166008,-0.003649,0.010185
1.6972,state,0.176407,0.161930,-0.158277,-0.207120
1.6991,state,0.171695,0.146244,0.019141,-0.183041
1.7056,desired,0.157773,0.157773,-0.111111,-0.111111
1.7060,state,0.194749,0.176854,-0.054594,-0.342647
1.7151,state,0.192472,0.165817,0.031653,-0.000891
1.7251,state,0.182293,0.166008,-0.003649,0.010185
1.7351,state,0.176407,0.161930,-0.158277,-0.207120
1.7357,desired,0.154440,0.154440,-0.111111,-0.111111
1.7452,state,0.171695,0.146244,0.019141,-0.183041
1.7550,state,0.194749,0.176854,-0.054594,-0.342647
1.7652,state,0.192472,0.165817,0.031653,-0.000891
1.7658,desired,0.151106,0.151106,-0.111111,-0.111111
1.7750,state,0.182293,0.166008,-0.003649,0.010185
1.7852,state,0.176407,0.161930,-0.158277,-0.207120
1.7951,state,0.171695,0.146244,0.019141,-0.183041
1.7960,desired,0.147773,0.147773,-0.111111,-0.111111
1.7973,state,0.162693,0.146163,-0.060834,0.009862
1.8051,state,0.192472,0.165817,0.031653,-0.000891
1.8151,state,0.182293,0.166008,-0.003649,0.010185
1.8256,desired,0.144440,0.144440,-0.111111,-0.111111
1.8260,state,0.176407,0.161930,-0.158277,-0.207120
1.8352,state,0.171695,0.146244,0.019141,-0.183041
1.8450,state,0.162693,0.146163,-0.060834,0.009862
1.8556,desired,0.141106,0.141106,-0.111111,-0.111111
1.8559,state,0.192472,0.165817,0.031653,-0.000891
1.8652,state,0.182293,0.166008,-0.003649,0.010185
1.8750,state,0.176407,0.161930,-0.158277,-0.207120
1.8856,desired,0.137773,0.137773,-0.111111,-0.111111
1.8859,state,0.171695,0.146244,0.019141,-0.183041
1.8950,state,0.162693,0.146163,-0.060834,0.009862
1.8966,state,0.160423,0.146399,0.025177,0.009672
1.8977,state,0.150247,0.128096,-0.010142,-0.301092
1.9056,desired,0.135550,0.135550,-0.111111,-0.111111
1.9060,state,0.176407,0.161930,-0.158277,-0.207120
1.9150,state,0.171695,0.146244,0.019141,-0.183041
1.9252,state,0.162693,0.146163,-0.060834,0.009862
1.9354,desired,0.132220,0.132220,-0.111111,-0.111111
1.9357,state,0.160423,0.146399,0.025177,0.009672
1.9450,state,0.150247,0.128096,-0.010142,-0.301092
1.9556,desired,0.129995,0.129995,-0.111111,-0.111111
1.9559,state,0.176407,0.161930,-0.158277,-0.207120
1.9651,state,0.171695,0.146244,0.019141,-0.183041
1.9751,state,0.162693,0.146163,-0.060834,0.009862
1.9856,desired,0.126662,0.126662,-0.111111,-0.111111
1.9860,state,0.160423,0.146399,0.025177,0.009672
1.9952,state,0.150247,0.128096,-0.010142,-0.301092
1.9980,state,0.143816,0.123754,-0.186162,0.008563
1.9990,state,0.138589,0.124016,0.010651,0.009202
2.0051,state,0.162693,0.146163,-0.060834,0.009862
2.0151,state,0.160423,0.146399,0.025177,0.009672
2.0159,desired,0.123329,0.123329,-0.111111,-0.111111
2.0251,state,0.150247,0.128096,-0.010142,-0.301092
2.0351,state,0.143816,0.123754,-0.186162,0.008563
2.0451,state,0.138589,0.124016,0.010651,0.009202
2.0459,desired,0.119996,0.119996,-0.111111,-0.111111
2.0550,state,0.162693,0.146163,-0.060834,0.009862
2.0652,state,0.160423,0.146399,0.025177,0.009672
2.0754,desired,0.116664,0.116664,-0.111111,-0.111111
2.0757,state,0.150247,0.128096,-0.010142,-0.301092
2.0851,state,0.143816,0.123754,-0.186162,0.008563
2.0951,state,0.138589,0.124016,0.010651,0.009202
2.0966,state,0.129546,0.112450,-0.067720,-0.330428
2.1050,state,0.160423,0.146399,0.025177,0.009672
2.1057,desired,0.113331,0.113331,-0.111111,-0.111111
2.1151,state,0.150247,0.128096,-0.010142,-0.301092
2.1252,state,0.143816,0.123754,-0.186162,0.008563
2.1258,desired,0.111106,0.111106,-0.111111,-0.111111
2.1351,state,0.138589,0.124016,0.010651,0.009202
2.1451,state,0.129546,0.112450,-0.067720,-0.330428
2.1551,state,0.160423,0.146399,0.025177,0.009672
2.1558,desired,0.107773,0.107773,-0.111111,-0.111111
2.1651,state,0.150247,0.128096,-0.010142,-0.301092
2.1750,state,0.143816,0.123754,-0.186162,0.008563
2.1856,desired,0.104440,0.104440,-0.111111,-0.111111
2.1860,state,0.138589,0.124016,0.010651,0.009202
2.1952,state,0.129546,0.112450,-0.067720,-0.330428
2.1966,state,0.127272,0.102212,0.018408,-0.001569
2.1973,state,0.116095,0.102484,-0.021153,0.008851
2.2050,state,0.143816,0.123754,-0.186162,0.008563
2.2151,state,0.138589,0.124016,0.010651,0.009202
2.2158,desired,0.101107,0.101107,-0.111111,-0.111111
2.2250,state,0.129546,0.112450,-0.067720,-0.330428
2.2351,state,0.127272,0.102212,0.018408,-0.001569
2.2456,desired,0.097773,0.097773,-0.111111,-0.111111
2.2459,state,0.116095,0.102484,-0.021153,0.008851
2.2550,state,0.143816,0.123754,-0.186162,0.008563
2.2651,state,0.138589,0.124016,0.010651,0.009202
2.2754,desired,0.094442,0.094442,-0.111111,-0.111111
2.2756,state,0.129546,0.112450,-0.067720,-0.330428
2.2852,state,0.127272,0.102212,0.018408,-0.001569
2.2958,desired,0.092218,0.092218,-0.111111,-0.111111
2.2964,state,0.116095,0.102484,-0.021153,0.008851
2.2973,state,0.109566,0.097193,-0.193494,-0.273905
2.2992,state,0.104332,0.079306,0.003620,-0.198505
2.3051,state,0.129546,0.112450,-0.067720,-0.330428
2.3150,state,0.127272,0.102212,0.018408,-0.001569
2.3252,state,0.116095,0.102484,-0.021153,0.008851
2.3260,desired,0.088884,0.088884,-0.111111,-0.111111
2.3352,state,0.109566,0.097193,-0.193494,-0.273905
2.3450,state,0.104332,0.079306,0.003620,-0.198505
2.3551,state,0.129546,0.112450,-0.067720,-0.330428
2.3559,desired,0.085551,0.085551,-0.111111,-0.111111
2.3650,state,0.127272,0.102212,0.018408,-0.001569
2.3750,state,0.116095,0.102484,-0.021153,0.008851
2.3850,state,0.109566,0.097193,-0.193494,-0.273905
2.3857,desired,0.082220,0.082220,-0.111111,-0.111111
2.3951,state,0.104332,0.079306,0.003620,-0.198505
2.3976,state,0.095290,0.079269,-0.074710,0.008335
2.4050,state,0.127272,0.102212,0.018408,-0.001569
2.4151,state,0.116095,0.102484,-0.021153,0.008851
2.4160,desired,0.078883,0.078883,-0.111111,-0.111111
2.4251,state,0.109566,0.097193,-0.193494,-0.273905
2.4351,state,0.104332,0.079306,0.003620,-0.198505
2.4456,desired,0.075556,0.075556,-0.111111,-0.111111
2.4459,state,0.095290,0.079269,-0.074710,0.008335
2.4550,state,0.127272,0.102212,0.018408,-0.001569
2.4651,state,0.116095,0.102484,-0.021153,0.008851
2.4657,desired,0.073331,0.073331,-0.111111,-0.111111
2.4750,state,0.109566,0.097193,-0.193494,-0.273905
2.4852,state,0.104332,0.079306,0.003620,-0.198505
2.4860,desired,0.071107,0.071107,-0.111111,-0.111111
2.4952,state,0.095290,0.079269,-0.074710,0.008335
2.4971,state,0.093017,0.079579,0.011397,0.008108
2.4988,state,0.083841,0.063095,-0.019683,-0.275596
2.5051,state,0.109566,0.097193,-0.193494,-0.273905
2.5154,desired,0.067776,0.067776,-0.111111,-0.111111
2.5157,state,0.104332,0.079306,0.003620,-0.198505
2.5251,state,0.095290,0.079269,-0.074710,0.008335
2.5350,state,0.093017,0.079579,0.011397,0.008108
2.5454,desired,0.064442,0.064442,-0.111111,-0.111111
2.5456,state,0.083841,0.063095,-0.019683,-0.275596
2.5551,state,0.109566,0.097193,-0.193494,-0.273905
2.5650,state,0.104332,0.079306,0.003620,-0.198505
2.5754,desired,0.061109,0.061109,-0.111111,-0.111111
2.5756,state,0.095290,0.079269,-0.074710,0.008335
2.5850,state,0.093017,0.079579,0.011397,0.008108
2.5957,desired,0.058884,0.058884,-0.111111,-0.111111
2.5960,state,0.083841,0.063095,-0.019683,-0.275596
2.5971,state,0.077507,0.059357,-0.199396,0.007338
2.5977,state,0.072288,0.059701,-0.002897,0.007860
2.6050,state,0.095290,0.079269,-0.074710,0.008335
2.6150,state,0.093017,0.079579,0.011397,0.008108
2.6251,state,0.083841,0.063095,-0.019683,-0.275596
2.6260,desired,0.055551,0.055551,-0.111111,-0.111111
2.6351,state,0.077507,0.059357,-0.199396,0.007338
2.6450,state,0.072288,0.059701,-0.002897,0.007860
2.6554,desired,0.052220,0.052220,-0.111111,-0.111111
2.6556,state,0.095290,0.079269,-0.074710,0.008335
2.6650,state,0.093017,0.079579,0.011397,0.008108
2.6750,state,0.083841,0.063095,-0.019683,-0.275596
2.6854,desired,0.048887,0.048887,-0.111111,-0.111111
2.6857,state,0.077507,0.059357,-0.199396,0.007338
2.6951,state,0.072288,0.059701,-0.002897,0.007860
2.6965,state,0.063247,0.047279,-0.081284,-0.353329
2.7053,desired,0.046664,0.046664,-0.111111,-0.111111
2.7055,state,0.093017,0.079579,0.011397,0.008108
2.7150,state,0.083841,0.063095,-0.019683,-0.275596
2.7250,state,0.077507,0.059357,-0.199396,0.007338
2.7351,state,0.072288,0.059701,-0.002897,0.007860
2.7360,desired,0.043330,0.043330,-0.111111,-0.111111
2.7450,state,0.063247,0.047279,-0.081284,-0.353329
2.7550,state,0.093017,0.079579,0.011397,0.008108
2.7656,desired,0.039999,0.039999,-0.111111,-0.111111
2.7659,state,0.083841,0.063095,-0.019683,-0.275596
2.7750,state,0.077507,0.059357,-0.199396,0.007338
2.7850,state,0.072288,0.059701,-0.002897,0.007860
2.7950,state,0.063247,0.047279,-0.081284,-0.353329
2.7960,desired,0.036665,0.036665,-0.111111,-0.111111
2.7967,state,0.060974,0.036973,0.004818,-0.003095
2.7969,state,0.050797,0.037327,-0.030514,0.007475
2.8050,state,0.077507,0.059357,-0.199396,0.007338
2.8150,state,0.072288,0.059701,-0.002897,0.007860
2.8250,state,0.063247,0.047279,-0.081284,-0.353329
2.8254,desired,0.033332,0.033332,-0.111111,-0.111111
2.8350,state,0.060974,0.036973,0.004818,-0.003095
2.8450,state,0.050797,0.037327,-0.030514,0.007475
2.8553,desired,0.029997,0.029997,-0.111111,-0.111111
2.8555,state,0.077507,0.059357,-0.199396,0.007338
2.8650,state,0.072288,0.059701,-0.002897,0.007860
2.8750,state,0.063247,0.047279,-0.081284,-0.353329
2.8865,state,0.060974,0.036973,0.004818,-0.003095
2.8870,desired,0.026664,0.026664,-0.111111,-0.111111
2.8950,state,0.050797,0.037327,-0.030514,0.007475
2.8965,state,0.043822,0.031946,-0.227855,-0.283877
2.8979,state,0.038082,0.014334,-0.011709,-0.188402
2.9050,state,0.063247,0.047279,-0.081284,-0.353329
2.9155,desired,0.023332,0.023332,-0.111111,-0.111111
2.9158,state,0.060974,0.036973,0.004818,-0.003095
2.9250,state,0.050797,0.037327,-0.030514,0.007475
2.9353,desired,0.021109,0.021109,-0.111111,-0.111111
2.9355,state,0.043822,0.031946,-0.227855,-0.283877
2.9450,state,0.038082,0.014334,-0.011709,-0.188402
2.9550,state,0.063247,0.047279,-0.081284,-0.353329
2.9653,desired,0.017776,0.017776,-0.111111,-0.111111
2.9655,state,0.060974,0.036973,0.004818,-0.003095
2.9750,state,0.050797,0.037327,-0.030514,0.007475
2.9854,desired,0.015552,0.015552,-0.111111,-0.111111
2.9856,state,0.043822,0.031946,-0.227855,-0.283877
2.9950,state,0.038082,0.014334,-0.011709,-0.188402
2.9971,state,0.028997,0.014395,-0.088495,0.007028
3.0050,state,0.060974,0.036973,0.004818,-0.003095
3.0153,desired,0.012221,0.012221,-0.111111,-0.111111
3.0155,state,0.050797,0.037327,-0.030514,0.007475
3.0250,state,0.043822,0.031946,-0.227855,-0.283877
3.0350,state,0.038082,0.014334,-0.011709,-0.188402
3.0453,desired,0.008888,0.008888,-0.111111,-0.111111
3.0455,state,0.028997,0.014395,-0.088495,0.007028
3.0550,state,0.060974,0.036973,0.004818,-0.003095
3.0650,state,0.050797,0.037327,-0.030514,0.007475
3.0655,desired,0.006664,0.006664,-0.111111,-0.111111
3.0750,state,0.043822,0.031946,-0.227855,-0.283877
3.0850,state,0.038082,0.014334,-0.011709,-0.188402
3.0954,desired,0.003331,0.003331,-0.111111,-0.111111
3.0957,state,0.028997,0.014395,-0.088495,0.007028
3.0966,state,0.026720,0.014788,-0.002244,0.006761
3.0974,state,0.017542,-0.002137,-0.033324,-0.278127
3.1051,state,0.043822,0.031946,-0.227855,-0.283877
3.1150,state,0.038082,0.014334,-0.011709,-0.188402
3.1252,state,0.028997,0.014395,-0.088495,0.007028
3.1260,desired,-0.000004,-0.000004,-0.111111,-0.111111
3.1351,state,0.026720,0.014788,-0.002244,0.006761
3.1452,state,0.017542,-0.002137,-0.033324,-0.278127
3.1554,desired,-0.003335,-0.003335,-0.111111,-0.111111
3.1556,state,0.043822,0.031946,-0.227855,-0.283877
3.1652,state,0.038082,0.014334,-0.011709,-0.188402
3.1750,state,0.028997,0.014395,-0.088495,0.007028
3.1850,state,0.026720,0.014788,-0.002244,0.006761
3.1856,desired,-0.006669,-0.006669,-0.111111,-0.111111
3.1952,state,0.017542,-0.002137,-0.033324,-0.278127
3.1971,state,0.011208,-0.005611,-0.213035,0.006001
3.1986,state,0.005989,-0.005184,-0.016540,0.006492
3.2050,state,0.028997,0.014395,-0.088495,0.007028
3.2151,state,0.026720,0.014788,-0.002244,0.006761
3.2159,desired,-0.010004,-0.010004,-0.111111,-0.111111
3.2250,state,0.017542,-0.002137,-0.033324,-0.278127
