t,src,ideal_pos,cheap_pos,ideal_vel,cheap_vel
0.0466,state,0.392544,0.365446,0.070294,0.010272
0.0468,state,0.382346,0.355626,0.035761,-0.047374
0.0469,state,0.375911,0.350466,-0.140148,-0.233180
0.0520,state,0.370681,0.344483,0.056785,0.006187
0.0620,state,0.361638,0.335362,-0.021504,-0.194013
0.0628,desired,0.337780,0.337780,-0.111111,-0.111111
0.0636,state,0.359362,0.333757,0.064691,0.009233
0.0644,state,0.349184,0.323292,0.029456,-0.046473
0.0720,state,0.375911,0.350466,-0.140148,-0.233180
0.0820,state,0.370681,0.344483,0.056785,0.006187
0.0920,state,0.361638,0.335362,-0.021504,-0.194013
0.0926,desired,0.334444,0.334444,-0.111111,-0.111111
0.1020,state,0.359362,0.333757,0.064691,0.009233
0.1121,state,0.349184,0.323292,0.029456,-0.046473
0.1220,state,0.375911,0.350466,-0.140148,-0.233180
0.1226,desired,0.331114,0.331114,-0.111111,-0.111111
0.1320,state,0.370681,0.344483,0.056785,0.006187
0.1421,state,0.361638,0.335362,-0.021504,-0.194013
0.1427,desired,0.328890,0.328890,-0.111111,-0.111111
0.1521,state,0.359362,0.333757,0.064691,0.009233
0.1621,state,0.349184,0.323292,0.029456,-0.046473
0.1639,state,0.342751,0.318099,-0.146513,-0.236359
0.1647,state,0.337522,0.312429,0.050384,0.005510
0.1721,state,0.361638,0.335362,-0.021504,-0.194013
0.1730,desired,0.325555,0.325555,-0.111111,-0.111111
0.1821,state,0.359362,0.333757,0.064691,0.009233
0.1921,state,0.349184,0.323292,0.029456,-0.046473
0.2020,state,0.342751,0.318099,-0.146513,-0.236359
0.2027,desired,0.322224,0.322224,-0.111111,-0.111111
0.2121,state,0.337522,0.312429,0.050384,0.005510
0.2221,state,0.361638,0.335362,-0.021504,-0.194013
0.2229,desired,0.320000,0.320000,-0.111111,-0.111111
0.2321,state,0.359362,0.333757,0.064691,0.009233
0.2420,state,0.349184,0.323292,0.029456,-0.046473
0.2521,state,0.342751,0.318099,-0.146513,-0.236359
0.2530,desired,0.316666,0.316666,-0.111111,-0.111111
0.2621,state,0.337522,0.312429,0.050384,0.005510
0.2650,state,0.328476,0.303078,-0.027948,-0.197090
0.2720,state,0.359362,0.333757,0.064691,0.009233
0.2821,state,0.349184,0.323292,0.029456,-0.046473
0.2829,desired,0.313333,0.313333,-0.111111,-0.111111
0.2921,state,0.342751,0.318099,-0.146513,-0.236359
0.3020,state,0.337522,0.312429,0.050384,0.005510
0.3121,state,0.328476,0.303078,-0.027948,-0.197090
0.3129,desired,0.310002,0.310002,-0.111111,-0.111111
0.3221,state,0.359362,0.333757,0.064691,0.009233
0.3326,desired,0.307779,0.307779,-0.111111,-0.111111
0.3329,state,0.349184,0.323292,0.029456,-0.046473
0.3420,state,0.342751,0.318099,-0.146513,-0.236359
0.3521,state,0.337522,0.312429,0.050384,0.005510
0.3527,desired,0.305555,0.305555,-0.111111,-0.111111
0.3623,state,0.328476,0.303078,-0.027948,-0.197090
0.3642,state,0.326200,0.301651,0.058259,0.008078
0.3645,state,0.316021,0.291240,0.023005,-0.037867
0.3722,state,0.342751,0.318099,-0.146513,-0.236359
0.3822,state,0.337522,0.312429,0.050384,0.005510
0.3830,desired,0.302222,0.302222,-0.111111,-0.111111
0.3921,state,0.328476,0.303078,-0.027948,-0.197090
0.4021,state,0.326200,0.301651,0.058259,0.008078
0.4121,state,0.316021,0.291240,0.023005,-0.037867
0.4130,desired,0.298891,0.298891,-0.111111,-0.111111
0.4221,state,0.342751,0.318099,-0.146513,-0.236359
0.4320,state,0.337522,0.312429,0.050384,0.005510
0.4421,state,0.328476,0.303078,-0.027948,-0.197090
0.4427,desired,0.295555,0.295555,-0.111111,-0.111111
0.4521,state,0.326200,0.301651,0.058259,0.008078
0.4621,state,0.316021,0.291240,0.023005,-0.037867
0.4642,state,0.309589,0.285892,-0.152982,-0.246403
0.4664,state,0.304360,0.280423,0.043906,0.004789
0.4724,desired,0.292224,0.292224,-0.111111,-0.111111
0.4727,state,0.328476,0.303078,-0.027948,-0.197090
0.4821,state,0.326200,0.301651,0.058259,0.008078
0.4921,state,0.316021,0.291240,0.023005,-0.037867
0.4928,desired,0.289997,0.289997,-0.111111,-0.111111
0.5020,state,0.309589,0.285892,-0.152982,-0.246403
0.5121,state,0.304360,0.280423,0.043906,0.004789
0.5221,state,0.328476,0.303078,-0.027948,-0.197090
0.5227,desired,0.286669,0.286669,-0.111111,-0.111111
0.5321,state,0.326200,0.301651,0.058259,0.008078
0.5421,state,0.316021,0.291240,0.023005,-0.037867
0.5427,desired,0.284444,0.284444,-0.111111,-0.111111
0.5521,state,0.309589,0.285892,-0.152982,-0.246403
0.5621,state,0.304360,0.280423,0.043906,0.004789
0.5635,state,0.295319,0.270901,-0.034384,-0.198231
0.5720,state,0.326200,0.301651,0.058259,0.008078
0.5726,desired,0.281113,0.281113,-0.111111,-0.111111
0.5821,state,0.316021,0.291240,0.023005,-0.037867
0.5921,state,0.309589,0.285892,-0.152982,-0.246403
0.5927,desired,0.278886,0.278886,-0.111111,-0.111111
0.6021,state,0.304360,0.280423,0.043906,0.004789
0.6120,state,0.295319,0.270901,-0.034384,-0.198231
0.6221,state,0.326200,0.301651,0.058259,0.008078
0.6227,desired,0.275552,0.275552,-0.111111,-0.111111
0.6321,state,0.316021,0.291240,0.023005,-0.037867
0.6420,state,0.309589,0.285892,-0.152982,-0.246403
0.6521,state,0.304360,0.280423,0.043906,0.004789
0.6526,desired,0.272222,0.272222,-0.111111,-0.111111
0.6621,state,0.295319,0.270901,-0.034384,-0.198231
0.6641,state,0.293045,0.269706,0.051760,0.006926
0.6654,state,0.282866,0.259317,0.016487,-0.028045
0.6721,state,0.309589,0.285892,-0.152982,-0.246403
0.6826,desired,0.268891,0.268891,-0.111111,-0.111111
0.6828,state,0.304360,0.280423,0.043906,0.004789
0.6920,state,0.295319,0.270901,-0.034384,-0.198231
0.7021,state,0.293045,0.269706,0.051760,0.006926
0.7026,desired,0.266668,0.266668,-0.111111,-0.111111
0.7120,state,0.282866,0.259317,0.016487,-0.028045
0.7221,state,0.309589,0.285892,-0.152982,-0.246403
0.7321,state,0.304360,0.280423,0.043906,0.004789
0.7329,desired,0.263336,0.263336,-0.111111,-0.111111
0.7420,state,0.295319,0.270901,-0.034384,-0.198231
0.7520,state,0.293045,0.269706,0.051760,0.006926
0.7526,desired,0.261113,0.261113,-0.111111,-0.111111
0.7620,state,0.282866,0.259317,0.016487,-0.028045
0.7632,state,0.276432,0.253814,-0.159550,-0.256495
0.7641,state,0.271203,0.248626,0.037360,0.004151
0.7720,state,0.295319,0.270901,-0.034384,-0.198231
0.7825,desired,0.257781,0.257781,-0.111111,-0.111111
0.7827,state,0.293045,0.269706,0.051760,0.006926
0.7921,state,0.282866,0.259317,0.016487,-0.028045
0.8020,state,0.276432,0.253814,-0.159550,-0.256495
0.8027,desired,0.255557,0.255557,-0.111111,-0.111111
0.8121,state,0.271203,0.248626,0.037360,0.004151
0.8226,desired,0.253334,0.253334,-0.111111,-0.111111
0.8230,state,0.295319,0.270901,-0.034384,-0.198231
0.8321,state,0.293045,0.269706,0.051760,0.006926
0.8420,state,0.282866,0.259317,0.016487,-0.028045
0.8520,state,0.276432,0.253814,-0.159550,-0.256495
0.8527,desired,0.250003,0.250003,-0.111111,-0.111111
0.8621,state,0.271203,0.248626,0.037360,0.004151
0.8636,state,0.262162,0.238924,-0.040942,-0.198506
0.8721,state,0.293045,0.269706,0.051760,0.006926
0.8821,state,0.282866,0.259317,0.016487,-0.028045
0.8829,desired,0.246669,0.246669,-0.111111,-0.111111
0.8921,state,0.276432,0.253814,-0.159550,-0.256495
0.9021,state,0.271203,0.248626,0.037360,0.004151
0.9027,desired,0.244444,0.244444,-0.111111,-0.111111
0.9121,state,0.262162,0.238924,-0.040942,-0.198506
0.9221,state,0.293045,0.269706,0.051760,0.006926
0.9321,state,0.282866,0.259317,0.016487,-0.028045
0.9327,desired,0.241113,0.241113,-0.111111,-0.111111
0.9421,state,0.276432,0.253814,-0.159550,-0.256495
0.9520,state,0.271203,0.248626,0.037360,0.004151
0.9621,state,0.262162,0.238924,-0.040942,-0.198506
0.9628,desired,0.237780,0.237780,-0.111111,-0.111111
0.9635,state,0.259888,0.238012,0.045192,0.005671
0.9637,state,0.249712,0.227881,0.009912,-0.006880
0.9721,state,0.276432,0.253814,-0.159550,-0.256495
0.9820,state,0.271203,0.248626,0.037360,0.004151
0.9925,desired,0.234446,0.234446,-0.111111,-0.111111
0.9927,state,0.262162,0.238924,-0.040942,-0.198506
1.0021,state,0.259888,0.238012,0.045192,0.005671
1.0121,state,0.249712,0.227881,0.009912,-0.006880
1.0221,state,0.276432,0.253814,-0.159550,-0.256495
1.0226,desired,0.231107,0.231107,-0.111111,-0.111111
1.0321,state,0.271203,0.248626,0.037360,0.004151
1.0421,state,0.262162,0.238924,-0.040942,-0.198506
1.0521,state,0.259888,0.238012,0.045192,0.005671
1.0527,desired,0.227777,0.227777,-0.111111,-0.111111
1.0622,state,0.249712,0.227881,0.009912,-0.006880
1.0638,state,0.243280,0.222130,-0.166079,-0.272004
1.0653,state,0.238052,0.217309,0.030760,0.003688
1.0721,state,0.262162,0.238924,-0.040942,-0.198506
1.0821,state,0.259888,0.238012,0.045192,0.005671
1.0826,desired,0.224445,0.224445,-0.111111,-0.111111
1.0921,state,0.249712,0.227881,0.009912,-0.006880
1.1021,state,0.243280,0.222130,-0.166079,-0.272004
1.1121,state,0.238052,0.217309,0.030760,0.003688
1.1127,desired,0.221113,0.221113,-0.111111,-0.111111
1.1221,state,0.262162,0.238924,-0.040942,-0.198506
1.1322,state,0.259888,0.238012,0.045192,0.005671
1.1421,state,0.249712,0.227881,0.009912,-0.006880
1.1428,desired,0.217779,0.217779,-0.111111,-0.111111
1.1521,state,0.243280,0.222130,-0.166079,-0.272004
1.1621,state,0.238052,0.217309,0.030760,0.003688
1.1642,state,0.229007,0.207327,-0.047611,-0.198791
1.1721,state,0.259888,0.238012,0.045192,0.005671
1.1727,desired,0.214446,0.214446,-0.111111,-0.111111
1.1821,state,0.249712,0.227881,0.009912,-0.006880
1.1921,state,0.243280,0.222130,-0.166079,-0.272004
1.2021,state,0.238052,0.217309,0.030760,0.003688
1.2027,desired,0.211113,0.211113,-0.111111,-0.111111
1.2121,state,0.229007,0.207327,-0.047611,-0.198791
1.2221,state,0.259888,0.238012,0.045192,0.005671
1.2321,state,0.249712,0.227881,0.009912,-0.006880
1.2326,desired,0.207778,0.207778,-0.111111,-0.111111
1.2421,state,0.243280,0.222130,-0.166079,-0.272004
1.2520,state,0.238052,0.217309,0.030760,0.003688
1.2621,state,0.229007,0.207327,-0.047611,-0.198791
1.2628,desired,0.204447,0.204447,-0.111111,-0.111111
1.2633,state,0.226732,0.206686,0.038561,0.004362
1.2637,state,0.216555,0.196286,0.003274,-0.008317
1.2721,state,0.243280,0.222130,-0.166079,-0.272004
1.2820,state,0.238052,0.217309,0.030760,0.003688
1.2924,desired,0.201114,0.201114,-0.111111,-0.111111
1.2926,state,0.229007,0.207327,-0.047611,-0.198791
1.3021,state,0.226732,0.206686,0.038561,0.004362
1.3121,state,0.216555,0.196286,0.003274,-0.008317
1.3128,desired,0.198891,0.198891,-0.111111,-0.111111
1.3221,state,0.243280,0.222130,-0.166079,-0.272004
1.3321,state,0.238052,0.217309,0.030760,0.003688
1.3421,state,0.229007,0.207327,-0.047611,-0.198791
1.3427,desired,0.195558,0.195558,-0.111111,-0.111111
1.3521,state,0.226732,0.206686,0.038561,0.004362
1.3621,state,0.216555,0.196286,0.003274,-0.008317
1.3626,desired,0.193335,0.193335,-0.111111,-0.111111
1.3721,state,0.243280,0.222130,-0.166079,-0.272004
1.3736,state,0.210124,0.190297,-0.172701,-0.285612
1.3752,state,0.204898,0.185515,0.024102,0.002704
1.3821,state,0.226732,0.206686,0.038561,0.004362
1.3921,state,0.216555,0.196286,0.003274,-0.008317
1.3926,desired,0.190001,0.190001,-0.111111,-0.111111
1.4021,state,0.243280,0.222130,-0.166079,-0.272004
1.4121,state,0.210124,0.190297,-0.172701,-0.285612
1.4221,state,0.204898,0.185515,0.024102,0.002704
1.4227,desired,0.186668,0.186668,-0.111111,-0.111111
1.4321,state,0.226732,0.206686,0.038561,0.004362
1.4421,state,0.216555,0.196286,0.003274,-0.008317
1.4521,state,0.243280,0.222130,-0.166079,-0.272004
1.4527,desired,0.183335,0.183335,-0.111111,-0.111111
1.4621,state,0.210124,0.190297,-0.172701,-0.285612
1.4721,state,0.204898,0.185515,0.024102,0.002704
1.4733,state,0.195855,0.175378,-0.054246,-0.197766
1.4821,state,0.216555,0.196286,0.003274,-0.008317
1.4827,desired,0.180002,0.180002,-0.111111,-0.111111
1.4922,state,0.243280,0.222130,-0.166079,-0.272004
1.5021,state,0.210124,0.190297,-0.172701,-0.285612
1.5028,desired,0.177779,0.177779,-0.111111,-0.111111
1.5122,state,0.204898,0.185515,0.024102,0.002704
1.5221,state,0.195855,0.175378,-0.054246,-0.197766
1.5228,desired,0.175555,0.175555,-0.111111,-0.111111
1.5321,state,0.216555,0.196286,0.003274,-0.008317
1.5421,state,0.243280,0.222130,-0.166079,-0.272004
1.5521,state,0.210124,0.190297,-0.172701,-0.285612
1.5527,desired,0.172224,0.172224,-0.111111,-0.111111
1.5621,state,0.204898,0.185515,0.024102,0.002704
1.5721,state,0.195855,0.175378,-0.054246,-0.197766
1.5728,desired,0.170000,0.170000,-0.111111,-0.111111
1.5734,state,0.193581,0.174762,0.031888,0.003527
1.5737,state,0.182404,0.162956,-0.007659,-0.010805
1.5822,state,0.210124,0.190297,-0.172701,-0.285612
1.5921,state,0.204898,0.185515,0.024102,0.002704
1.6027,desired,0.166667,0.166667,-0.111111,-0.111111
1.6031,state,0.195855,0.175378,-0.054246,-0.197766
1.6121,state,0.193581,0.174762,0.031888,0.003527
1.6222,state,0.182404,0.162956,-0.007659,-0.010805
1.6321,state,0.210124,0.190297,-0.172701,-0.285612
1.6328,desired,0.163335,0.163335,-0.111111,-0.111111
1.6422,state,0.204898,0.185515,0.024102,0.002704
1.6521,state,0.195855,0.175378,-0.054246,-0.197766
1.6621,state,0.193581,0.174762,0.031888,0.003527
1.6628,desired,0.160002,0.160002,-0.111111,-0.111111
1.6637,state,0.176419,0.157860,-0.158628,-0.242603
1.6664,state,0.171699,0.153892,0.019113,0.002204
1.6722,state,0.204898,0.185515,0.024102,0.002704
1.6820,state,0.195855,0.175378,-0.054246,-0.197766
1.6922,state,0.193581,0.174762,0.031888,0.003527
1.6931,desired,0.156666,0.156666,-0.111111,-0.111111
1.7021,state,0.176419,0.157860,-0.158628,-0.242603
1.7121,state,0.171699,0.153892,0.019113,0.002204
1.7221,state,0.204898,0.185515,0.024102,0.002704
1.7227,desired,0.153333,0.153333,-0.111111,-0.111111
1.7321,state,0.195855,0.175378,-0.054246,-0.197766
1.7421,state,0.193581,0.174762,0.031888,0.003527
1.7522,state,0.176419,0.157860,-0.158628,-0.242603
1.7531,desired,0.150000,0.150000,-0.111111,-0.111111
1.7621,state,0.171699,0.153892,0.019113,0.002204
1.7725,desired,0.147776,0.147776,-0.111111,-0.111111
1.7728,state,0.204898,0.185515,0.024102,0.002704
1.7735,state,0.162699,0.143198,-0.060812,-0.206407
1.7822,state,0.193581,0.174762,0.031888,0.003527
1.7921,state,0.176419,0.157860,-0.158628,-0.242603
1.8027,desired,0.144445,0.144445,-0.111111,-0.111111
1.8030,state,0.171699,0.153892,0.019113,0.002204
1.8121,state,0.204898,0.185515,0.024102,0.002704
1.8222,state,0.162699,0.143198,-0.060812,-0.206407
1.8325,desired,0.141112,0.141112,-0.111111,-0.111111
1.8327,state,0.193581,0.174762,0.031888,0.003527
1.8422,state,0.176419,0.157860,-0.158628,-0.242603
1.8521,state,0.171699,0.153892,0.019113,0.002204
1.8621,state,0.204898,0.185515,0.024102,0.002704
1.8628,desired,0.137779,0.137779,-0.111111,-0.111111
1.8638,state,0.160429,0.142599,0.025180,0.002840
1.8652,state,0.150250,0.132272,-0.010156,-0.009749
1.8721,state,0.176419,0.157860,-0.158628,-0.242603
1.8822,state,0.171699,0.153892,0.019113,0.002204
1.8828,desired,0.135555,0.135555,-0.111111,-0.111111
1.8922,state,0.204898,0.185515,0.024102,0.002704
1.9021,state,0.160429,0.142599,0.025180,0.002840
1.9121,state,0.150250,0.132272,-0.010156,-0.009749
1.9127,desired,0.132224,0.132224,-0.111111,-0.111111
1.9221,state,0.176419,0.157860,-0.158628,-0.242603
1.9322,state,0.171699,0.153892,0.019113,0.002204
1.9330,desired,0.129999,0.129999,-0.111111,-0.111111
1.9422,state,0.204898,0.185515,0.024102,0.002704
1.9522,state,0.160429,0.142599,0.025180,0.002840
1.9622,state,0.150250,0.132272,-0.010156,-0.009749
1.9630,desired,0.126666,0.126666,-0.111111,-0.111111
1.9641,state,0.143819,0.126128,-0.186133,-0.298652
1.9663,state,0.138592,0.121496,0.010653,0.001323
1.9722,state,0.204898,0.185515,0.024102,0.002704
1.9822,state,0.160429,0.142599,0.025180,0.002840
1.9925,desired,0.123335,0.123335,-0.111111,-0.111111
1.9927,state,0.150250,0.132272,-0.010156,-0.009749
2.0021,state,0.143819,0.126128,-0.186133,-0.298652
2.0121,state,0.138592,0.121496,0.010653,0.001323
2.0221,state,0.204898,0.185515,0.024102,0.002704
2.0227,desired,0.120002,0.120002,-0.111111,-0.111111
2.0321,state,0.160429,0.142599,0.025180,0.002840
2.0422,state,0.150250,0.132272,-0.010156,-0.009749
2.0431,desired,0.117777,0.117777,-0.111111,-0.111111
2.0521,state,0.143819,0.126128,-0.186133,-0.298652
2.0622,state,0.138592,0.121496,0.010653,0.001323
2.0651,state,0.129549,0.111386,-0.067722,-0.193734
2.0727,desired,0.114443,0.114443,-0.111111,-0.111111
2.0731,state,0.160429,0.142599,0.025180,0.002840
2.0821,state,0.150250,0.132272,-0.010156,-0.009749
2.0922,state,0.143819,0.126128,-0.186133,-0.298652
2.1025,desired,0.111113,0.111113,-0.111111,-0.111111
2.1027,state,0.138592,0.121496,0.010653,0.001323
2.1122,state,0.129549,0.111386,-0.067722,-0.193734
2.1221,state,0.160429,0.142599,0.025180,0.002840
2.1328,desired,0.107777,0.107777,-0.111111,-0.111111
2.1331,state,0.150250,0.132272,-0.010156,-0.009749
2.1421,state,0.143819,0.126128,-0.186133,-0.298652
2.1522,state,0.138592,0.121496,0.010653,0.001323
2.1625,desired,0.104446,0.104446,-0.111111,-0.111111
2.1627,state,0.129549,0.111386,-0.067722,-0.193734
2.1635,state,0.127275,0.110849,0.018408,0.002208
2.1722,state,0.150250,0.132272,-0.010156,-0.009749
2.1739,state,0.117100,0.100384,-0.016904,-0.010711
2.1820,state,0.138592,0.121496,0.010653,0.001323
2.1921,state,0.129549,0.111386,-0.067722,-0.193734
2.1927,desired,0.101113,0.101113,-0.111111,-0.111111
2.2021,state,0.127275,0.110849,0.018408,0.002208
2.2120,state,0.150250,0.132272,-0.010156,-0.009749
2.2220,state,0.117100,0.100384,-0.016904,-0.010711
2.2227,desired,0.097780,0.097780,-0.111111,-0.111111
2.2321,state,0.138592,0.121496,0.010653,0.001323
2.2421,state,0.129549,0.111386,-0.067722,-0.193734
2.2520,state,0.127275,0.110849,0.018408,0.002208
2.2527,desired,0.094447,0.094447,-0.111111,-0.111111
2.2622,state,0.150250,0.132272,-0.010156,-0.009749
2.2644,state,0.110668,0.094274,-0.192965,-0.299653
2.2671,state,0.105440,0.089746,0.003872,0.000678
2.2721,state,0.129549,0.111386,-0.067722,-0.193734
2.2730,desired,0.092222,0.092222,-0.111111,-0.111111
2.2821,state,0.127275,0.110849,0.018408,0.002208
2.2922,state,0.150250,0.132272,-0.010156,-0.009749
2.3025,desired,0.088891,0.088891,-0.111111,-0.111111
2.3027,state,0.110668,0.094274,-0.192965,-0.299653
2.3121,state,0.105440,0.089746,0.003872,0.000678
2.3221,state,0.129549,0.111386,-0.067722,-0.193734
2.3325,desired,0.085557,0.085557,-0.111111,-0.111111
2.3327,state,0.127275,0.110849,0.018408,0.002208
2.3421,state,0.150250,0.132272,-0.010156,-0.009749
2.3521,state,0.110668,0.094274,-0.192965,-0.299653
2.3625,desired,0.082224,0.082224,-0.111111,-0.111111
2.3628,state,0.105440,0.089746,0.003872,0.000678
2.3721,state,0.129549,0.111386,-0.067722,-0.193734
2.3741,state,0.096401,0.079668,-0.074461,-0.192709
2.3827,desired,0.079999,0.079999,-0.111111,-0.111111
2.3830,state,0.150250,0.132272,-0.010156,-0.009749
2.3922,state,0.110668,0.094274,-0.192965,-0.299653
2.4022,state,0.105440,0.089746,0.003872,0.000678
2.4125,desired,0.076668,0.076668,-0.111111,-0.111111
2.4127,state,0.129549,0.111386,-0.067722,-0.193734
2.4221,state,0.096401,0.079668,-0.074461,-0.192709
2.4327,desired,0.074444,0.074444,-0.111111,-0.111111
2.4331,state,0.150250,0.132272,-0.010156,-0.009749
2.4421,state,0.110668,0.094274,-0.192965,-0.299653
2.4521,state,0.105440,0.089746,0.003872,0.000678
2.4625,desired,0.071113,0.071113,-0.111111,-0.111111
2.4628,state,0.129549,0.111386,-0.067722,-0.193734
2.4634,state,0.094128,0.079170,0.011627,0.001584
2.4721,state,0.150250,0.132272,-0.010156,-0.009749
2.4753,state,0.083951,0.068744,-0.023703,-0.011492
2.4820,state,0.105440,0.089746,0.003872,0.000678
2.4827,desired,0.068890,0.068890,-0.111111,-0.111111
2.4922,state,0.129549,0.111386,-0.067722,-0.193734
2.5020,state,0.094128,0.079170,0.011627,0.001584
2.5121,state,0.150250,0.132272,-0.010156,-0.009749
2.5127,desired,0.065556,0.065556,-0.111111,-0.111111
2.5221,state,0.083951,0.068744,-0.023703,-0.011492
2.5321,state,0.105440,0.089746,0.003872,0.000678
2.5421,state,0.129549,0.111386,-0.067722,-0.193734
2.5430,desired,0.062223,0.062223,-0.111111,-0.111111
2.5520,state,0.094128,0.079170,0.011627,0.001584
2.5622,state,0.150250,0.132272,-0.010156,-0.009749
2.5628,desired,0.060000,0.060000,-0.111111,-0.111111
2.5643,state,0.077519,0.062647,-0.199740,-0.301720
2.5671,state,0.072292,0.058191,-0.002925,0.000063
2.5720,state,0.129549,0.111386,-0.067722,-0.193734
2.5822,state,0.094128,0.079170,0.011627,0.001584
2.5830,desired,0.057777,0.057777,-0.111111,-0.111111
2.5922,state,0.150250,0.132272,-0.010156,-0.009749
2.6021,state,0.077519,0.062647,-0.199740,-0.301720
2.6121,state,0.072292,0.058191,-0.002925,0.000063
2.6127,desired,0.054446,0.054446,-0.111111,-0.111111
2.6220,state,0.129549,0.111386,-0.067722,-0.193734
2.6322,state,0.094128,0.079170,0.011627,0.001584
2.6330,desired,0.052221,0.052221,-0.111111,-0.111111
2.6420,state,0.150250,0.132272,-0.010156,-0.009749
2.6520,state,0.077519,0.062647,-0.199740,-0.301720
2.6621,state,0.072292,0.058191,-0.002925,0.000063
2.6627,desired,0.048890,0.048890,-0.111111,-0.111111
2.6659,state,0.063252,0.048154,-0.081274,-0.192214
2.6721,state,0.094128,0.079170,0.011627,0.001584
2.6821,state,0.150250,0.132272,-0.010156,-0.009749
2.6922,state,0.077519,0.062647,-0.199740,-0.301720
2.6930,desired,0.045555,0.045555,-0.111111,-0.111111
2.7021,state,0.072292,0.058191,-0.002925,0.000063
2.7120,state,0.063252,0.048154,-0.081274,-0.192214
2.7220,state,0.094128,0.079170,0.011627,0.001584
2.7227,desired,0.042224,0.042224,-0.111111,-0.111111
2.7321,state,0.150250,0.132272,-0.010156,-0.009749
2.7421,state,0.077519,0.062647,-0.199740,-0.301720
2.7430,desired,0.039999,0.039999,-0.111111,-0.111111
2.7520,state,0.072292,0.058191,-0.002925,0.000063
2.7621,state,0.063252,0.048154,-0.081274,-0.192214
2.7638,state,0.060979,0.047696,0.004820,0.001012
2.7721,state,0.150250,0.132272,-0.010156,-0.009749
2.7727,desired,0.036668,0.036668,-0.111111,-0.111111
2.7736,state,0.050801,0.037308,-0.030519,-0.012288
2.7821,state,0.072292,0.058191,-0.002925,0.000063
2.7922,state,0.063252,0.048154,-0.081274,-0.192214
2.7930,desired,0.034444,0.034444,-0.111111,-0.111111
2.8021,state,0.060979,0.047696,0.004820,0.001012
2.8120,state,0.150250,0.132272,-0.010156,-0.009749
2.8221,state,0.050801,0.037308,-0.030519,-0.012288
2.8227,desired,0.031113,0.031113,-0.111111,-0.111111
2.8322,state,0.072292,0.058191,-0.002925,0.000063
2.8421,state,0.063252,0.048154,-0.081274,-0.192214
2.8521,state,0.060979,0.047696,0.004820,0.001012
2.8528,desired,0.027777,0.027777,-0.111111,-0.111111
2.8621,state,0.150250,0.132272,-0.010156,-0.009749
2.8651,state,0.044370,0.031250,-0.206540,-0.302657
2.8653,state,0.039143,0.026836,-0.009741,-0.000485
2.8720,state,0.063252,0.048154,-0.081274,-0.192214
2.8820,state,0.060979,0.047696,0.004820,0.001012
2.8827,desired,0.024446,0.024446,-0.111111,-0.111111
2.8921,state,0.150250,0.132272,-0.010156,-0.009749
2.9020,state,0.044370,0.031250,-0.206540,-0.302657
2.9027,desired,0.022224,0.022224,-0.111111,-0.111111
2.9120,state,0.039143,0.026836,-0.009741,-0.000485
2.9220,state,0.063252,0.048154,-0.081274,-0.192214
2.9322,state,0.060979,0.047696,0.004820,0.001012
2.9330,desired,0.018888,0.018888,-0.111111,-0.111111
2.9420,state,0.150250,0.132272,-0.010156,-0.009749
2.9520,state,0.044370,0.031250,-0.206540,-0.302657
2.9621,state,0.039143,0.026836,-0.009741,-0.000485
2.9627,desired,0.015557,0.015557,-0.111111,-0.111111
2.9720,state,0.063252,0.048154,-0.081274,-0.192214
2.9743,state,0.030100,0.016842,-0.088122,-0.192678
2.9820,state,0.150250,0.132272,-0.010156,-0.009749
2.9921,state,0.044370,0.031250,-0.206540,-0.302657
2.9927,desired,0.012224,0.012224,-0.111111,-0.111111
3.0021,state,0.039143,0.026836,-0.009741,-0.000485
3.0120,state,0.063252,0.048154,-0.081274,-0.192214
3.0222,state,0.030100,0.016842,-0.088122,-0.192678
3.0230,desired,0.008888,0.008888,-0.111111,-0.111111
3.0320,state,0.150250,0.132272,-0.010156,-0.009749
3.0421,state,0.044370,0.031250,-0.206540,-0.302657
3.0525,desired,0.005557,0.005557,-0.111111,-0.111111
3.0527,state,0.039143,0.026836,-0.009741,-0.000485
3.0621,state,0.063252,0.048154,-0.081274,-0.192214
3.0637,state,0.027827,0.016428,-0.002005,0.000535
3.0727,desired,0.003332,0.003332,-0.111111,-0.111111
3.0730,state,0.150250,0.132272,-0.010156,-0.009749
3.0758,state,0.017652,0.006088,-0.037330,-0.013004
3.0820,state,0.039143,0.026836,-0.009741,-0.000485
3.0921,state,0.063252,0.048154,-0.081274,-0.192214
3.1020,state,0.027827,0.016428,-0.002005,0.000535
3.1027,desired,0.000002,0.000002,-0.111111,-0.111111
3.1121,state,0.150250,0.132272,-0.010156,-0.009749
3.1220,state,0.017652,0.006088,-0.037330,-0.013004
3.1322,state,0.039143,0.026836,-0.009741,-0.000485
3.1330,desired,-0.003334,-0.003334,-0.111111,-0.111111
3.1420,state,0.063252,0.048154,-0.081274,-0.192214
3.1520,state,0.027827,0.016428,-0.002005,0.000535
3.1621,state,0.150250,0.132272,-0.010156,-0.009749
3.1628,desired,-0.006665,-0.006665,-0.111111,-0.111111
3.1721,state,0.017652,0.006088,-0.037330,-0.013004
3.1736,state,0.011220,0.000077,-0.213357,-0.303353
3.1744,state,0.005994,-0.004287,-0.016566,-0.000918
3.1820,state,0.027827,0.016428,-0.002005,0.000535
3.1921,state,0.150250,0.132272,-0.010156,-0.009749
3.1927,desired,-0.009997,-0.009997,-0.111111,-0.111111
