t,src,ideal_pos,cheap_pos,ideal_vel,cheap_vel
0.0444,state,0.439781,0.404431,0.132747,0.293253
0.0446,state,0.446309,0.408528,0.304939,0.017052
0.0447,state,0.451546,0.408570,0.107753,0.016992
0.0509,state,0.426562,0.388409,0.170342,0.014434
0.0515,desired,0.473333,0.473333,0.111111,0.111111
0.0610,state,0.428615,0.388342,0.092605,0.014518
0.0709,state,0.439781,0.404431,0.132747,0.293253
0.0810,state,0.446309,0.408528,0.304939,0.017052
0.0815,desired,0.476668,0.476668,0.111111,0.111111
0.0909,state,0.451546,0.408570,0.107753,0.016992
0.0933,state,0.460590,0.418720,0.185985,0.311462
0.1009,state,0.428615,0.388342,0.092605,0.014518
0.1109,state,0.439781,0.404431,0.132747,0.293253
0.1115,desired,0.479999,0.479999,0.111111,0.111111
0.1209,state,0.446309,0.408528,0.304939,0.017052
0.1310,state,0.451546,0.408570,0.107753,0.016992
0.1410,state,0.460590,0.418720,0.185985,0.311462
0.1416,desired,0.483335,0.483335,0.111111,0.111111
0.1510,state,0.428615,0.388342,0.092605,0.014518
0.1610,state,0.439781,0.404431,0.132747,0.293253
0.1710,state,0.446309,0.408528,0.304939,0.017052
0.1719,desired,0.486668,0.486668,0.111111,0.111111
0.1811,state,0.451546,0.408570,0.107753,0.016992
0.1912,state,0.460590,0.418720,0.185985,0.311462
0.1920,desired,0.488893,0.488893,0.111111,0.111111
0.1945,state,0.462867,0.429442,0.099740,0.062201
0.1959,state,0.473051,0.429571,0.134922,0.018763
0.2011,state,0.446309,0.408528,0.304939,0.017052
0.2110,state,0.451546,0.408570,0.107753,0.016992
0.2210,state,0.460590,0.418720,0.185985,0.311462
0.2216,desired,0.492221,0.492221,0.111111,0.111111
0.2310,state,0.462867,0.429442,0.099740,0.062201
0.2410,state,0.473051,0.429571,0.134922,0.018763
0.2510,state,0.446309,0.408528,0.304939,0.017052
0.2521,desired,0.495555,0.495555,0.111111,0.111111
0.2611,state,0.451546,0.408570,0.107753,0.016992
0.2711,state,0.460590,0.418720,0.185985,0.311462
0.2725,desired,0.497779,0.497779,0.111111,0.111111
0.2811,state,0.462867,0.429442,0.099740,0.062201
0.2911,state,0.473051,0.429571,0.134922,0.018763
0.2926,desired,0.500002,0.500002,0.111111,0.111111
0.2953,state,0.479485,0.433707,0.310842,0.223385
0.2963,state,0.484717,0.449256,0.113840,0.221490
0.3011,state,0.460590,0.418720,0.185985,0.311462
0.3110,state,0.462867,0.429442,0.099740,0.062201
0.3211,state,0.473051,0.429571,0.134922,0.018763
0.3225,desired,0.503335,0.503335,0.111111,0.111111
0.3310,state,0.479485,0.433707,0.310842,0.223385
0.3410,state,0.484717,0.449256,0.113840,0.221490
0.3510,state,0.460590,0.418720,0.185985,0.311462
0.3517,desired,0.506667,0.506667,0.111111,0.111111
0.3611,state,0.462867,0.429442,0.099740,0.062201
0.3711,state,0.473051,0.429571,0.134922,0.018763
0.3719,desired,0.508891,0.508891,0.111111,0.111111
0.3811,state,0.479485,0.433707,0.310842,0.223385
0.3910,state,0.484717,0.449256,0.113840,0.221490
0.3931,state,0.492900,0.450744,0.182618,0.020404
0.4010,state,0.462867,0.429442,0.099740,0.062201
0.4018,desired,0.512223,0.512223,0.111111,0.111111
0.4110,state,0.473051,0.429571,0.134922,0.018763
0.4209,state,0.479485,0.433707,0.310842,0.223385
0.4309,state,0.484717,0.449256,0.113840,0.221490
0.4315,desired,0.515553,0.515553,0.111111,0.111111
0.4410,state,0.492900,0.450744,0.182618,0.020404
0.4510,state,0.462867,0.429442,0.099740,0.062201
0.4516,desired,0.517777,0.517777,0.111111,0.111111
0.4610,state,0.473051,0.429571,0.134922,0.018763
0.4709,state,0.479485,0.433707,0.310842,0.223385
0.4810,state,0.484717,0.449256,0.113840,0.221490
0.4816,desired,0.521111,0.521111,0.111111,0.111111
0.4910,state,0.492900,0.450744,0.182618,0.020404
0.4924,state,0.494953,0.450891,0.104846,0.020179
0.4930,state,0.506117,0.466065,0.144918,0.290813
0.5010,state,0.479485,0.433707,0.310842,0.223385
0.5110,state,0.484717,0.449256,0.113840,0.221490
0.5116,desired,0.524444,0.524444,0.111111,0.111111
0.5210,state,0.492900,0.450744,0.182618,0.020404
0.5309,state,0.494953,0.450891,0.104846,0.020179
0.5410,state,0.506117,0.466065,0.144918,0.290813
0.5419,desired,0.527780,0.527780,0.111111,0.111111
0.5509,state,0.479485,0.433707,0.310842,0.223385
0.5610,state,0.484717,0.449256,0.113840,0.221490
0.5710,state,0.492900,0.450744,0.182618,0.020404
0.5716,desired,0.531110,0.531110,0.111111,0.111111
0.5810,state,0.494953,0.450891,0.104846,0.020179
0.5910,state,0.506117,0.466065,0.144918,0.290813
0.5916,desired,0.533334,0.533334,0.111111,0.111111
0.5946,state,0.512646,0.473157,0.317154,0.081990
0.5951,state,0.517886,0.473375,0.119865,0.021633
0.6011,state,0.492900,0.450744,0.182618,0.020404
0.6110,state,0.494953,0.450891,0.104846,0.020179
0.6210,state,0.506117,0.466065,0.144918,0.290813
0.6219,desired,0.536668,0.536668,0.111111,0.111111
0.6309,state,0.512646,0.473157,0.317154,0.081990
0.6409,state,0.517886,0.473375,0.119865,0.021633
0.6510,state,0.492900,0.450744,0.182618,0.020404
0.6516,desired,0.539999,0.539999,0.111111,0.111111
0.6610,state,0.494953,0.450891,0.104846,0.020179
0.6710,state,0.506117,0.466065,0.144918,0.290813
0.6810,state,0.512646,0.473157,0.317154,0.081990
0.6816,desired,0.543333,0.543333,0.111111,0.111111
0.6910,state,0.517886,0.473375,0.119865,0.021633
0.6934,state,0.526933,0.482186,0.198078,0.279819
0.7011,state,0.494953,0.450891,0.104846,0.020179
0.7019,desired,0.545558,0.545558,0.111111,0.111111
0.7110,state,0.506117,0.466065,0.144918,0.290813
0.7209,state,0.512646,0.473157,0.317154,0.081990
0.7309,state,0.517886,0.473375,0.119865,0.021633
0.7316,desired,0.548888,0.548888,0.111111,0.111111
0.7410,state,0.526933,0.482186,0.198078,0.279819
0.7510,state,0.494953,0.450891,0.104846,0.020179
0.7610,state,0.506117,0.466065,0.144918,0.290813
0.7616,desired,0.552221,0.552221,0.111111,0.111111
0.7709,state,0.512646,0.473157,0.317154,0.081990
0.7810,state,0.517886,0.473375,0.119865,0.021633
0.7816,desired,0.554444,0.554444,0.111111,0.111111
0.7910,state,0.526933,0.482186,0.198078,0.279819
0.7926,state,0.529212,0.492899,0.111767,0.089963
0.7952,state,0.539392,0.494301,0.146880,0.022797
0.8011,state,0.512646,0.473157,0.317154,0.081990
0.8021,desired,0.556668,0.556668,0.111111,0.111111
0.8110,state,0.517886,0.473375,0.119865,0.021633
0.8210,state,0.526933,0.482186,0.198078,0.279819
0.8310,state,0.529212,0.492899,0.111767,0.089963
0.8318,desired,0.559999,0.559999,0.111111,0.111111
0.8410,state,0.539392,0.494301,0.146880,0.022797
0.8510,state,0.512646,0.473157,0.317154,0.081990
0.8518,desired,0.562222,0.562222,0.111111,0.111111
0.8611,state,0.517886,0.473375,0.119865,0.021633
0.8710,state,0.526933,0.482186,0.198078,0.279819
0.8811,state,0.529212,0.492899,0.111767,0.089963
0.8821,desired,0.565556,0.565556,0.111111,0.111111
0.8911,state,0.539392,0.494301,0.146880,0.022797
0.8930,state,0.545827,0.498042,0.322790,0.202319
0.8952,state,0.551061,0.512833,0.125727,0.222593
0.9011,state,0.526933,0.482186,0.198078,0.279819
0.9019,desired,0.567780,0.567780,0.111111,0.111111
0.9110,state,0.529212,0.492899,0.111767,0.089963
0.9209,state,0.539392,0.494301,0.146880,0.022797
0.9310,state,0.545827,0.498042,0.322790,0.202319
0.9316,desired,0.571110,0.571110,0.111111,0.111111
0.9411,state,0.551061,0.512833,0.125727,0.222593
0.9510,state,0.526933,0.482186,0.198078,0.279819
0.9516,desired,0.573333,0.573333,0.111111,0.111111
0.9610,state,0.529212,0.492899,0.111767,0.089963
0.9710,state,0.539392,0.494301,0.146880,0.022797
0.9814,desired,0.576666,0.576666,0.111111,0.111111
0.9816,state,0.545827,0.498042,0.322790,0.202319
0.9910,state,0.551061,0.512833,0.125727,0.222593
0.9931,state,0.559245,0.515856,0.194468,0.023739
1.0011,state,0.529212,0.492899,0.111767,0.089963
1.0019,desired,0.578890,0.578890,0.111111,0.111111
1.0109,state,0.539392,0.494301,0.146880,0.022797
1.0209,state,0.545827,0.498042,0.322790,0.202319
1.0310,state,0.551061,0.512833,0.125727,0.222593
1.0316,desired,0.582222,0.582222,0.111111,0.111111
1.0411,state,0.559245,0.515856,0.194468,0.023739
1.0510,state,0.529212,0.492899,0.111767,0.089963
1.0517,desired,0.584447,0.584447,0.111111,0.111111
1.0610,state,0.539392,0.494301,0.146880,0.022797
1.0711,state,0.545827,0.498042,0.322790,0.202319
1.0810,state,0.551061,0.512833,0.125727,0.222593
1.0816,desired,0.587777,0.587777,0.111111,0.111111
1.0911,state,0.559245,0.515856,0.194468,0.023739
1.0931,state,0.561299,0.516062,0.116659,0.023456
1.0933,state,0.572464,0.530221,0.156670,0.281579
1.1011,state,0.545827,0.498042,0.322790,0.202319
1.1019,desired,0.590002,0.590002,0.111111,0.111111
1.1111,state,0.551061,0.512833,0.125727,0.222593
1.1210,state,0.559245,0.515856,0.194468,0.023739
1.1309,state,0.561299,0.516062,0.116659,0.023456
1.1316,desired,0.593332,0.593332,0.111111,0.111111
1.1410,state,0.572464,0.530221,0.156670,0.281579
1.1509,state,0.545827,0.498042,0.322790,0.202319
1.1610,state,0.551061,0.512833,0.125727,0.222593
1.1616,desired,0.596666,0.596666,0.111111,0.111111
1.1711,state,0.559245,0.515856,0.194468,0.023739
1.1810,state,0.561299,0.516062,0.116659,0.023456
1.1911,state,0.572464,0.530221,0.156670,0.281579
1.1921,desired,0.600002,0.600002,0.111111,0.111111
1.1941,state,0.578995,0.538567,0.328924,0.135467
1.1950,state,0.584238,0.540765,0.131525,0.024946
1.2010,state,0.559245,0.515856,0.194468,0.023739
1.2109,state,0.561299,0.516062,0.116659,0.023456
1.2210,state,0.572464,0.530221,0.156670,0.281579
1.2216,desired,0.603332,0.603332,0.111111,0.111111
1.2310,state,0.578995,0.538567,0.328924,0.135467
1.2410,state,0.584238,0.540765,0.131525,0.024946
1.2511,state,0.559245,0.515856,0.194468,0.023739
1.2519,desired,0.606668,0.606668,0.111111,0.111111
1.2610,state,0.561299,0.516062,0.116659,0.023456
1.2710,state,0.572464,0.530221,0.156670,0.281579
1.2810,state,0.578995,0.538567,0.328924,0.135467
1.2816,desired,0.609999,0.609999,0.111111,0.111111
1.2911,state,0.584238,0.540765,0.131525,0.024946
1.2937,state,0.593284,0.546220,0.209678,0.206697
1.3010,state,0.561299,0.516062,0.116659,0.023456
1.3016,desired,0.612222,0.612222,0.111111,0.111111
1.3110,state,0.572464,0.530221,0.156670,0.281579
1.3211,state,0.578995,0.538567,0.328924,0.135467
1.3219,desired,0.614446,0.614446,0.111111,0.111111
1.3310,state,0.584238,0.540765,0.131525,0.024946
1.3410,state,0.593284,0.546220,0.209678,0.206697
1.3511,state,0.561299,0.516062,0.116659,0.023456
1.3519,desired,0.617780,0.617780,0.111111,0.111111
1.3610,state,0.572464,0.530221,0.156670,0.281579
1.3710,state,0.578995,0.538567,0.328924,0.135467
1.3809,state,0.584238,0.540765,0.131525,0.024946
1.3814,desired,0.621109,0.621109,0.111111,0.111111
1.3910,state,0.593284,0.546220,0.209678,0.206697
1.3940,state,0.595564,0.556327,0.123336,0.121176
1.3956,state,0.605748,0.564958,0.158401,0.132810
1.4010,state,0.578995,0.538567,0.328924,0.135467
1.4015,desired,0.623337,0.623337,0.111111,0.111111
1.4110,state,0.584238,0.540765,0.131525,0.024946
1.4210,state,0.593284,0.546220,0.209678,0.206697
1.4310,state,0.595564,0.556327,0.123336,0.121176
1.4316,desired,0.626668,0.626668,0.111111,0.111111
1.4410,state,0.605748,0.564958,0.158401,0.132810
1.4509,state,0.578995,0.538567,0.328924,0.135467
1.4609,state,0.584238,0.540765,0.131525,0.024946
1.4613,desired,0.629998,0.629998,0.111111,0.111111
1.4709,state,0.593284,0.546220,0.209678,0.206697
1.4813,desired,0.632222,0.632222,0.111111,0.111111
1.4815,state,0.595564,0.556327,0.123336,0.121176
1.4910,state,0.605748,0.564958,0.158401,0.132810
1.4930,state,0.612183,0.565304,0.334250,0.028345
1.4934,state,0.617418,0.565766,0.137144,0.029627
1.5010,state,0.593284,0.546220,0.209678,0.206697
1.5018,desired,0.634447,0.634447,0.111111,0.111111
1.5110,state,0.595564,0.556327,0.123336,0.121176
1.5211,state,0.605748,0.564958,0.158401,0.132810
1.5310,state,0.612183,0.565304,0.334250,0.028345
1.5320,desired,0.637777,0.637777,0.111111,0.111111
1.5410,state,0.617418,0.565766,0.137144,0.029627
1.5511,state,0.593284,0.546220,0.209678,0.206697
1.5521,desired,0.640002,0.640002,0.111111,0.111111
1.5610,state,0.595564,0.556327,0.123336,0.121176
1.5710,state,0.605748,0.564958,0.158401,0.132810
1.5810,state,0.612183,0.565304,0.334250,0.028345
1.5817,desired,0.643333,0.643333,0.111111,0.111111
1.5911,state,0.617418,0.565766,0.137144,0.029627
1.5940,state,0.626465,0.576723,0.215307,0.337647
1.6010,state,0.595564,0.556327,0.123336,0.121176
1.6018,desired,0.645555,0.645555,0.111111,0.111111
1.6110,state,0.605748,0.564958,0.158401,0.132810
1.6210,state,0.612183,0.565304,0.334250,0.028345
1.6310,state,0.617418,0.565766,0.137144,0.029627
1.6321,desired,0.648890,0.648890,0.111111,0.111111
1.6410,state,0.626465,0.576723,0.215307,0.337647
1.6510,state,0.595564,0.556327,0.123336,0.121176
1.6610,state,0.605748,0.564958,0.158401,0.132810
1.6617,desired,0.652222,0.652222,0.111111,0.111111
1.6710,state,0.612183,0.565304,0.334250,0.028345
1.6810,state,0.617418,0.565766,0.137144,0.029627
1.6910,state,0.626465,0.576723,0.215307,0.337647
1.6917,desired,0.655555,0.655555,0.111111,0.111111
1.6929,state,0.628746,0.590971,0.128934,0.165616
1.6954,state,0.638931,0.596892,0.163973,0.028045
1.7010,state,0.612183,0.565304,0.334250,0.028345
1.7111,state,0.617418,0.565766,0.137144,0.029627
1.7119,desired,0.657778,0.657778,0.111111,0.111111
1.7210,state,0.626465,0.576723,0.215307,0.337647
1.7310,state,0.628746,0.590971,0.128934,0.165616
1.7414,desired,0.661109,0.661109,0.111111,0.111111
1.7416,state,0.638931,0.596892,0.163973,0.028045
1.7510,state,0.612183,0.565304,0.334250,0.028345
1.7610,state,0.617418,0.565766,0.137144,0.029627
1.7616,desired,0.663333,0.663333,0.111111,0.111111
1.7711,state,0.626465,0.576723,0.215307,0.337647
1.7811,state,0.628746,0.590971,0.128934,0.165616
1.7819,desired,0.665557,0.665557,0.111111,0.111111
1.7911,state,0.638931,0.596892,0.163973,0.028045
1.7940,state,0.645367,0.597247,0.339828,0.030692
1.7957,state,0.650603,0.597800,0.142662,0.032238
1.8010,state,0.626465,0.576723,0.215307,0.337647
1.8109,state,0.628746,0.590971,0.128934,0.165616
1.8115,desired,0.668887,0.668887,0.111111,0.111111
1.8209,state,0.638931,0.596892,0.163973,0.028045
1.8309,state,0.645367,0.597247,0.339828,0.030692
1.8409,state,0.650603,0.597800,0.142662,0.032238
1.8414,desired,0.672220,0.672220,0.111111,0.111111
1.8509,state,0.626465,0.576723,0.215307,0.337647
1.8609,state,0.628746,0.590971,0.128934,0.165616
1.8615,desired,0.674443,0.674443,0.111111,0.111111
1.8709,state,0.638931,0.596892,0.163973,0.028045
1.8809,state,0.645367,0.597247,0.339828,0.030692
1.8909,state,0.650603,0.597800,0.142662,0.032238
1.8915,desired,0.677776,0.677776,0.111111,0.111111
1.8930,state,0.659652,0.608689,0.220813,0.336376
1.9009,state,0.628746,0.590971,0.128934,0.165616
1.9109,state,0.638931,0.596892,0.163973,0.028045
1.9209,state,0.645367,0.597247,0.339828,0.030692
1.9214,desired,0.681109,0.681109,0.111111,0.111111
1.9309,state,0.650603,0.597800,0.142662,0.032238
1.9409,state,0.659652,0.608689,0.220813,0.336376
1.9415,desired,0.683332,0.683332,0.111111,0.111111
1.9509,state,0.628746,0.590971,0.128934,0.165616
1.9609,state,0.638931,0.596892,0.163973,0.028045
1.9709,state,0.645367,0.597247,0.339828,0.030692
1.9714,desired,0.686665,0.686665,0.111111,0.111111
1.9809,state,0.650603,0.597800,0.142662,0.032238
1.9923,desired,0.688888,0.688888,0.111111,0.111111
1.9925,state,0.659652,0.608689,0.220813,0.336376
1.9942,state,0.661934,0.623144,0.134404,0.173777
1.9962,state,0.672116,0.629333,0.169398,0.029932
2.0009,state,0.645367,0.597247,0.339828,0.030692
2.0110,state,0.650603,0.597800,0.142662,0.032238
2.0209,state,0.659652,0.608689,0.220813,0.336376
2.0214,desired,0.692220,0.692220,0.111111,0.111111
2.0309,state,0.661934,0.623144,0.134404,0.173777
2.0410,state,0.672116,0.629333,0.169398,0.029932
2.0510,state,0.645367,0.597247,0.339828,0.030692
2.0516,desired,0.695554,0.695554,0.111111,0.111111
2.0609,state,0.650603,0.597800,0.142662,0.032238
2.0710,state,0.659652,0.608689,0.220813,0.336376
2.0810,state,0.661934,0.623144,0.134404,0.173777
2.0816,desired,0.698887,0.698887,0.111111,0.111111
2.0910,state,0.672116,0.629333,0.169398,0.029932
2.0933,state,0.678553,0.629719,0.345269,0.031726
2.0957,state,0.683791,0.630295,0.148046,0.033605
2.1013,state,0.659652,0.608689,0.220813,0.336376
2.1111,state,0.661934,0.623144,0.134404,0.173777
2.1119,desired,0.702221,0.702221,0.111111,0.111111
2.1210,state,0.672116,0.629333,0.169398,0.029932
2.1310,state,0.678553,0.629719,0.345269,0.031726
2.1414,desired,0.705554,0.705554,0.111111,0.111111
2.1417,state,0.683791,0.630295,0.148046,0.033605
2.1510,state,0.659652,0.608689,0.220813,0.336376
2.1610,state,0.661934,0.623144,0.134404,0.173777
2.1710,state,0.672116,0.629333,0.169398,0.029932
2.1716,desired,0.708888,0.708888,0.111111,0.111111
2.1810,state,0.678553,0.629719,0.345269,0.031726
2.1910,state,0.683791,0.630295,0.148046,0.033605
2.1934,state,0.692838,0.641065,0.226152,0.334136
2.2010,state,0.661934,0.623144,0.134404,0.173777
2.2018,desired,0.712222,0.712222,0.111111,0.111111
2.2110,state,0.672116,0.629333,0.169398,0.029932
2.2210,state,0.678553,0.629719,0.345269,0.031726
2.2309,state,0.683791,0.630295,0.148046,0.033605
2.2316,desired,0.715554,0.715554,0.111111,0.111111
2.2410,state,0.692838,0.641065,0.226152,0.334136
2.2509,state,0.661934,0.623144,0.134404,0.173777
2.2610,state,0.672116,0.629333,0.169398,0.029932
2.2616,desired,0.718888,0.718888,0.111111,0.111111
2.2709,state,0.678553,0.629719,0.345269,0.031726
2.2809,state,0.683791,0.630295,0.148046,0.033605
2.2910,state,0.692838,0.641065,0.226152,0.334136
2.2916,desired,0.722222,0.722222,0.111111,0.111111
2.2928,state,0.695120,0.655575,0.139728,0.178463
2.2948,state,0.706307,0.663731,0.178919,0.086471
2.3010,state,0.678553,0.629719,0.345269,0.031726
2.3110,state,0.683791,0.630295,0.148046,0.033605
2.3209,state,0.692838,0.641065,0.226152,0.334136
2.3215,desired,0.725555,0.725555,0.111111,0.111111
2.3310,state,0.695120,0.655575,0.139728,0.178463
2.3410,state,0.706307,0.663731,0.178919,0.086471
2.3416,desired,0.727777,0.727777,0.111111,0.111111
2.3510,state,0.678553,0.629719,0.345269,0.031726
2.3609,state,0.683791,0.630295,0.148046,0.033605
2.3710,state,0.692838,0.641065,0.226152,0.334136
2.3715,desired,0.731113,0.731113,0.111111,0.111111
2.3810,state,0.695120,0.655575,0.139728,0.178463
2.3910,state,0.706307,0.663731,0.178919,0.086471
2.3935,state,0.712298,0.664100,0.329688,0.030551
2.3953,state,0.717029,0.664403,0.151549,0.029979
2.4010,state,0.692838,0.641065,0.226152,0.334136
2.4020,desired,0.734444,0.734444,0.111111,0.111111
2.4111,state,0.695120,0.655575,0.139728,0.178463
2.4212,state,0.706307,0.663731,0.178919,0.086471
2.4221,desired,0.736668,0.736668,0.111111,0.111111
2.4310,state,0.712298,0.664100,0.329688,0.030551
2.4410,state,0.717029,0.664403,0.151549,0.029979
2.4511,state,0.692838,0.641065,0.226152,0.334136
2.4519,desired,0.740001,0.740001,0.111111,0.111111
2.4610,state,0.695120,0.655575,0.139728,0.178463
2.4710,state,0.706307,0.663731,0.178919,0.086471
2.4811,state,0.712298,0.664100,0.329688,0.030551
2.4819,desired,0.743335,0.743335,0.111111,0.111111
2.4911,state,0.717029,0.664403,0.151549,0.029979
2.4934,state,0.726037,0.674420,0.231244,0.318472
2.5010,state,0.695120,0.655575,0.139728,0.178463
2.5110,state,0.706307,0.663731,0.178919,0.086471
2.5116,desired,0.746666,0.746666,0.111111,0.111111
2.5210,state,0.712298,0.664100,0.329688,0.030551
2.5311,state,0.717029,0.664403,0.151549,0.029979
2.5319,desired,0.748894,0.748894,0.111111,0.111111
2.5410,state,0.726037,0.674420,0.231244,0.318472
2.5510,state,0.695120,0.655575,0.139728,0.178463
2.5610,state,0.706307,0.663731,0.178919,0.086471
2.5616,desired,0.752224,0.752224,0.111111,0.111111
2.5711,state,0.712298,0.664100,0.329688,0.030551
2.5811,state,0.717029,0.664403,0.151549,0.029979
2.5819,desired,0.754449,0.754449,0.111111,0.111111
2.5911,state,0.726037,0.674420,0.231244,0.318472
2.5928,state,0.728317,0.688298,0.144902,0.172841
2.5943,state,0.738504,0.694630,0.179855,0.032326
2.6010,state,0.712298,0.664100,0.329688,0.030551
2.6110,state,0.717029,0.664403,0.151549,0.029979
2.6116,desired,0.757777,0.757777,0.111111,0.111111
2.6210,state,0.726037,0.674420,0.231244,0.318472
2.6311,state,0.728317,0.688298,0.144902,0.172841
2.6319,desired,0.760005,0.760005,0.111111,0.111111
2.6410,state,0.738504,0.694630,0.179855,0.032326
2.6510,state,0.712298,0.664100,0.329688,0.030551
2.6610,state,0.717029,0.664403,0.151549,0.029979
2.6616,desired,0.763332,0.763332,0.111111,0.111111
2.6709,state,0.726037,0.674420,0.231244,0.318472
2.6816,desired,0.765557,0.765557,0.111111,0.111111
2.6819,state,0.728317,0.688298,0.144902,0.172841
2.6911,state,0.738504,0.694630,0.179855,0.032326
2.6931,state,0.744944,0.695042,0.355718,0.034610
2.6951,state,0.750185,0.695664,0.158379,0.036664
2.7010,state,0.726037,0.674420,0.231244,0.318472
2.7110,state,0.728317,0.688298,0.144902,0.172841
2.7116,desired,0.768888,0.768888,0.111111,0.111111
2.7210,state,0.738504,0.694630,0.179855,0.032326
2.7310,state,0.744944,0.695042,0.355718,0.034610
2.7410,state,0.750185,0.695664,0.158379,0.036664
2.7416,desired,0.772222,0.772222,0.111111,0.111111
2.7510,state,0.726037,0.674420,0.231244,0.318472
2.7610,state,0.728317,0.688298,0.144902,0.172841
2.7710,state,0.738504,0.694630,0.179855,0.032326
2.7716,desired,0.775554,0.775554,0.111111,0.111111
2.7810,state,0.744944,0.695042,0.355718,0.034610
2.7911,state,0.750185,0.695664,0.158379,0.036664
2.7919,desired,0.777779,0.777779,0.111111,0.111111
2.7932,state,0.759231,0.706275,0.236403,0.331939
2.8010,state,0.728317,0.688298,0.144902,0.172841
2.8110,state,0.738504,0.694630,0.179855,0.032326
2.8210,state,0.744944,0.695042,0.355718,0.034610
2.8216,desired,0.781110,0.781110,0.111111,0.111111
2.8309,state,0.750185,0.695664,0.158379,0.036664
2.8410,state,0.759231,0.706275,0.236403,0.331939
2.8416,desired,0.783333,0.783333,0.111111,0.111111
2.8510,state,0.728317,0.688298,0.144902,0.172841
2.8610,state,0.738504,0.694630,0.179855,0.032326
2.8710,state,0.744944,0.695042,0.355718,0.034610
2.8716,desired,0.786666,0.786666,0.111111,0.111111
2.8810,state,0.750185,0.695664,0.158379,0.036664
2.8916,desired,0.788890,0.788890,0.111111,0.111111
2.8919,state,0.759231,0.706275,0.236403,0.331939
2.8928,state,0.761514,0.720864,0.149942,0.185433
2.8955,state,0.771701,0.727405,0.184848,0.033850
2.9010,state,0.744944,0.695042,0.355718,0.034610
2.9110,state,0.750185,0.695664,0.158379,0.036664
2.9210,state,0.759231,0.706275,0.236403,0.331939
2.9216,desired,0.792222,0.792222,0.111111,0.111111
2.9313,state,0.761514,0.720864,0.149942,0.185433
2.9410,state,0.771701,0.727405,0.184848,0.033850
2.9510,state,0.744944,0.695042,0.355718,0.034610
2.9516,desired,0.795555,0.795555,0.111111,0.111111
2.9610,state,0.750185,0.695664,0.158379,0.036664
2.9710,state,0.759231,0.706275,0.236403,0.331939
2.9810,state,0.761514,0.720864,0.149942,0.185433
2.9817,desired,0.798888,0.798888,0.111111,0.111111
2.9910,state,0.771701,0.727405,0.184848,0.033850
3.0010,state,0.744944,0.695042,0.355718,0.034610
3.0029,state,0.778139,0.727820,0.360637,0.034760
3.0036,state,0.783380,0.728333,0.163305,0.035733
3.0110,state,0.761514,0.720864,0.149942,0.185433
3.0116,desired,0.802222,0.802222,0.111111,0.111111
3.0210,state,0.771701,0.727405,0.184848,0.033850
3.0309,state,0.744944,0.695042,0.355718,0.034610
3.0410,state,0.778139,0.727820,0.360637,0.034760
3.0416,desired,0.805556,0.805556,0.111111,0.111111
3.0510,state,0.783380,0.728333,0.163305,0.035733
3.0611,state,0.761514,0.720864,0.149942,0.185433
3.0619,desired,0.807779,0.807779,0.111111,0.111111
3.0709,state,0.771701,0.727405,0.184848,0.033850
3.0809,state,0.744944,0.695042,0.355718,0.034610
3.0910,state,0.778139,0.727820,0.360637,0.034760
3.0915,desired,0.811113,0.811113,0.111111,0.111111
3.1012,state,0.783380,0.728333,0.163305,0.035733
3.1029,state,0.789257,0.732841,0.360348,0.238896
3.1041,state,0.794452,0.750219,0.164760,0.278627
3.1110,state,0.744944,0.695042,0.355718,0.034610
3.1210,state,0.778139,0.727820,0.360637,0.034760
3.1216,desired,0.814443,0.814443,0.111111,0.111111
3.1309,state,0.783380,0.728333,0.163305,0.035733
3.1410,state,0.789257,0.732841,0.360348,0.238896
3.1510,state,0.794452,0.750219,0.164760,0.278627
3.1517,desired,0.817780,0.817780,0.111111,0.111111
3.1610,state,0.744944,0.695042,0.355718,0.034610
3.1710,state,0.778139,0.727820,0.360637,0.034760
3.1810,state,0.783380,0.728333,0.163305,0.035733
3.1816,desired,0.821113,0.821113,0.111111,0.111111
3.1910,state,0.789257,0.732841,0.360348,0.238896
3.2010,state,0.794452,0.750219,0.164760,0.278627
3.2029,state,0.804361,0.760628,0.252389,0.191240
3.2110,state,0.778139,0.727820,0.360637,0.034760
3.2116,desired,0.824444,0.824444,0.111111,0.111111
3.2210,state,0.783380,0.728333,0.163305,0.035733
3.2310,state,0.789257,0.732841,0.360348,0.238896
3.2410,state,0.794452,0.750219,0.164760,0.278627
3.2417,desired,0.827779,0.827779,0.111111,0.111111
3.2509,state,0.804361,0.760628,0.252389,0.191240
3.2610,state,0.778139,0.727820,0.360637,0.034760
3.2709,state,0.783380,0.728333,0.163305,0.035733
3.2715,desired,0.831110,0.831110,0.111111,0.111111
3.2810,state,0.789257,0.732841,0.360348,0.238896
3.2910,state,0.794452,0.750219,0.164760,0.278627
3.2916,desired,0.833333,0.833333,0.111111,0.111111
3.3011,state,0.804361,0.760628,0.252389,0.191240
3.3026,state,0.806871,0.762478,0.157336,0.033702
3.3035,state,0.816080,0.762785,0.187294,0.033091
3.3111,state,0.789257,0.732841,0.360348,0.238896
3.3119,desired,0.835558,0.835558,0.111111,0.111111
3.3210,state,0.794452,0.750219,0.164760,0.278627
3.3310,state,0.804361,0.760628,0.252389,0.191240
3.3416,desired,0.838890,0.838890,0.111111,0.111111
3.3419,state,0.806871,0.762478,0.157336,0.033702
